id	replicate	gDNA	ATAC	H3K27ac
template1_class3_HNF1A_REST_PPARA_XBP1	3	653	270	69
template1_class3_HNF1A_REST_XBP1_CEBPA	3	462	69	67
template1_class3_HNF1A_REST_XBP1_CTCF	3	126	45	25
template1_class3_HNF1A_REST_XBP1_FOXA1	3	449	104	29
template1_class3_HNF1A_REST_XBP1_NR2F2	3	25	66	13
template1_class3_HNF1A_REST_XBP1_ONECUT1	3	578	51	0
template1_class3_HNF1A_REST_XBP1_PPARA	3	469	130	15
template1_class3_HNF1A_XBP1_CEBPA_CTCF	3	292	84	28
template1_class3_HNF1A_XBP1_CEBPA_FOXA1	3	425	146	40
template1_class3_HNF1A_XBP1_CEBPA_NR2F2	3	372	190	15
template1_class3_HNF1A_XBP1_CEBPA_ONECUT1	3	770	157	31
template1_class3_HNF1A_XBP1_CEBPA_PPARA	3	465	138	42
template1_class3_HNF1A_XBP1_CEBPA_REST	3	467	193	12
template1_class3_HNF1A_XBP1_CTCF_CEBPA	3	444	93	8
template1_class3_HNF1A_XBP1_CTCF_FOXA1	3	481	121	44
template1_class3_HNF1A_XBP1_CTCF_NR2F2	3	337	117	13
template1_class3_HNF1A_XBP1_CTCF_ONECUT1	3	382	113	25
template1_class3_HNF1A_XBP1_CTCF_PPARA	3	305	111	45
template1_class3_HNF1A_XBP1_CTCF_REST	3	319	74	2
template1_class3_HNF1A_XBP1_FOXA1_CEBPA	3	480	133	28
template1_class3_HNF1A_XBP1_FOXA1_CTCF	3	350	83	26
template1_class3_HNF1A_XBP1_FOXA1_NR2F2	3	453	244	55
template1_class3_HNF1A_XBP1_FOXA1_ONECUT1	3	703	180	17
template1_class3_HNF1A_XBP1_FOXA1_PPARA	3	649	152	3
template1_class3_HNF1A_XBP1_FOXA1_REST	3	745	144	32
template1_class3_HNF1A_XBP1_NR2F2_CEBPA	3	0	20	12
template1_class3_HNF1A_XBP1_NR2F2_CTCF	3	349	97	0
template1_class3_HNF1A_XBP1_NR2F2_FOXA1	3	0	41	8
template1_class3_HNF1A_XBP1_NR2F2_ONECUT1	3	0	38	19
template1_class3_HNF1A_XBP1_NR2F2_PPARA	3	492	70	8
template1_class3_HNF1A_XBP1_NR2F2_REST	3	1	35	13
template1_class3_HNF1A_XBP1_ONECUT1_CEBPA	3	356	48	38
template1_class3_HNF1A_XBP1_ONECUT1_CTCF	3	333	89	56
template1_class3_HNF1A_XBP1_ONECUT1_FOXA1	3	435	61	0
template1_class3_HNF1A_XBP1_ONECUT1_NR2F2	3	158	96	20
template1_class3_HNF1A_XBP1_ONECUT1_PPARA	3	971	238	88
template1_class3_HNF1A_XBP1_ONECUT1_REST	3	402	106	31
template1_class3_HNF1A_XBP1_PPARA_CEBPA	3	306	90	19
template1_class3_HNF1A_XBP1_PPARA_CTCF	3	482	168	29
template1_class3_HNF1A_XBP1_PPARA_FOXA1	3	736	108	55
template1_class3_HNF1A_XBP1_PPARA_NR2F2	3	375	132	22
template1_class3_HNF1A_XBP1_PPARA_ONECUT1	3	319	45	43
template1_class3_HNF1A_XBP1_PPARA_REST	3	697	297	48
template1_class3_HNF1A_XBP1_REST_CEBPA	3	687	168	58
template1_class3_HNF1A_XBP1_REST_CTCF	3	426	149	13
template1_class3_HNF1A_XBP1_REST_FOXA1	3	546	133	35
template1_class3_HNF1A_XBP1_REST_NR2F2	3	349	170	13
template1_class3_HNF1A_XBP1_REST_ONECUT1	3	414	110	0
template1_class3_HNF1A_XBP1_REST_PPARA	3	622	187	9
template1_class3_NR2F2_CEBPA_CTCF_FOXA1	3	288	52	25
template1_class3_NR2F2_CEBPA_CTCF_HNF1A	3	227	89	29
template1_class3_NR2F2_CEBPA_CTCF_ONECUT1	3	207	58	20
template1_class3_NR2F2_CEBPA_CTCF_PPARA	3	379	65	0
template1_class3_NR2F2_CEBPA_CTCF_REST	3	289	15	6
template1_class3_NR2F2_CEBPA_CTCF_XBP1	3	376	126	13
template1_class3_NR2F2_CEBPA_FOXA1_CTCF	3	466	82	49
template1_class3_NR2F2_CEBPA_FOXA1_HNF1A	3	318	78	0
template1_class3_NR2F2_CEBPA_FOXA1_ONECUT1	3	689	210	85
template1_class3_NR2F2_CEBPA_FOXA1_PPARA	3	399	190	29
template1_class3_NR2F2_CEBPA_FOXA1_REST	3	276	197	25
template1_class3_NR2F2_CEBPA_FOXA1_XBP1	3	142	26	15
template1_class3_NR2F2_CEBPA_HNF1A_CTCF	3	176	61	29
template1_class3_NR2F2_CEBPA_HNF1A_FOXA1	3	230	119	68
template1_class3_NR2F2_CEBPA_HNF1A_ONECUT1	3	164	4	46
template1_class3_NR2F2_CEBPA_HNF1A_PPARA	3	539	160	100
template1_class3_NR2F2_CEBPA_HNF1A_REST	3	216	93	31
template1_class3_NR2F2_CEBPA_HNF1A_XBP1	3	178	78	30
template1_class3_NR2F2_CEBPA_ONECUT1_CTCF	3	263	46	7
template1_class3_NR2F2_CEBPA_ONECUT1_FOXA1	3	216	35	0
template1_class3_NR2F2_CEBPA_ONECUT1_HNF1A	3	335	137	23
template1_class3_NR2F2_CEBPA_ONECUT1_PPARA	3	521	102	22
template1_class3_NR2F2_CEBPA_ONECUT1_REST	3	266	87	13
template1_class3_NR2F2_CEBPA_ONECUT1_XBP1	3	454	121	83
template1_class3_NR2F2_CEBPA_PPARA_CTCF	3	183	44	6
template1_class3_NR2F2_CEBPA_PPARA_FOXA1	3	361	88	6
template1_class3_NR2F2_CEBPA_PPARA_HNF1A	3	360	214	23
template1_class3_NR2F2_CEBPA_PPARA_ONECUT1	3	334	91	11
template1_class3_NR2F2_CEBPA_PPARA_REST	3	471	58	48
template1_class3_NR2F2_CEBPA_PPARA_XBP1	3	238	61	3
template1_class3_NR2F2_CEBPA_REST_CTCF	3	200	23	7
template1_class3_NR2F2_CEBPA_REST_FOXA1	3	303	133	3
template1_class3_NR2F2_CEBPA_REST_HNF1A	3	160	70	9
template1_class3_NR2F2_CEBPA_REST_ONECUT1	3	245	99	3
template1_class3_NR2F2_CEBPA_REST_PPARA	3	397	4	0
template1_class3_NR2F2_CEBPA_REST_XBP1	3	257	75	35
template1_class3_NR2F2_CEBPA_XBP1_CTCF	3	211	61	62
template1_class3_NR2F2_CEBPA_XBP1_FOXA1	3	296	112	39
template1_class3_NR2F2_CEBPA_XBP1_HNF1A	3	216	69	1
template1_class3_NR2F2_CEBPA_XBP1_ONECUT1	3	320	149	15
template1_class3_NR2F2_CEBPA_XBP1_PPARA	3	309	104	37
template1_class3_NR2F2_CEBPA_XBP1_REST	3	133	13	0
template1_class3_NR2F2_CTCF_CEBPA_FOXA1	3	299	92	5
template1_class3_NR2F2_CTCF_CEBPA_HNF1A	3	386	115	59
template1_class3_NR2F2_CTCF_CEBPA_ONECUT1	3	347	32	29
template1_class3_NR2F2_CTCF_CEBPA_PPARA	3	380	66	10
template1_class3_NR2F2_CTCF_CEBPA_REST	3	243	39	17
template1_class3_NR2F2_CTCF_CEBPA_XBP1	3	256	126	10
template1_class3_NR2F2_CTCF_FOXA1_CEBPA	3	442	144	43
template1_class3_NR2F2_CTCF_FOXA1_HNF1A	3	603	132	80
template1_class3_NR2F2_CTCF_FOXA1_ONECUT1	3	521	118	10
template1_class3_NR2F2_CTCF_FOXA1_PPARA	3	350	134	23
template1_class3_NR2F2_CTCF_FOXA1_REST	3	219	40	0
template1_class3_NR2F2_CTCF_FOXA1_XBP1	3	58	49	13
template1_class3_NR2F2_CTCF_HNF1A_CEBPA	3	366	108	25
template1_class3_NR2F2_CTCF_HNF1A_FOXA1	3	760	274	155
template1_class3_NR2F2_CTCF_HNF1A_ONECUT1	3	650	193	50
template1_class3_NR2F2_CTCF_HNF1A_PPARA	3	1083	171	35
template1_class3_NR2F2_CTCF_HNF1A_REST	3	718	125	10
template1_class3_NR2F2_CTCF_HNF1A_XBP1	3	673	94	14
template1_class3_NR2F2_CTCF_ONECUT1_CEBPA	3	532	140	0
template1_class3_NR2F2_CTCF_ONECUT1_FOXA1	3	542	115	29
template1_class3_NR2F2_CTCF_ONECUT1_HNF1A	3	402	151	22
template1_class3_NR2F2_CTCF_ONECUT1_PPARA	3	393	112	45
template1_class3_NR2F2_CTCF_ONECUT1_REST	3	305	108	3
template1_class3_NR2F2_CTCF_ONECUT1_XBP1	3	407	115	51
template1_class3_NR2F2_CTCF_PPARA_CEBPA	3	449	138	21
template1_class3_NR2F2_CTCF_PPARA_FOXA1	3	467	190	14
template1_class3_NR2F2_CTCF_PPARA_HNF1A	3	494	74	52
template1_class3_NR2F2_CTCF_PPARA_ONECUT1	3	490	93	38
template1_class3_NR2F2_CTCF_PPARA_REST	3	304	86	11
template1_class3_NR2F2_CTCF_PPARA_XBP1	3	555	70	0
template1_class3_NR2F2_CTCF_REST_CEBPA	3	423	109	25
template1_class3_NR2F2_CTCF_REST_FOXA1	3	299	53	0
template1_class3_NR2F2_CTCF_REST_HNF1A	3	809	130	39
template1_class3_NR2F2_CTCF_REST_ONECUT1	3	237	32	11
template1_class3_NR2F2_CTCF_REST_PPARA	3	626	121	16
template1_class3_NR2F2_CTCF_REST_XBP1	3	494	83	3
template1_class3_NR2F2_CTCF_XBP1_CEBPA	3	393	136	38
template1_class3_NR2F2_CTCF_XBP1_FOXA1	3	442	148	13
template1_class3_NR2F2_CTCF_XBP1_HNF1A	3	1093	215	80
template1_class3_NR2F2_CTCF_XBP1_ONECUT1	3	473	78	19
template1_class3_NR2F2_CTCF_XBP1_PPARA	3	583	36	28
template1_class3_NR2F2_CTCF_XBP1_REST	3	645	87	39
template1_class3_NR2F2_FOXA1_CEBPA_CTCF	3	339	153	16
template1_class3_NR2F2_FOXA1_CEBPA_HNF1A	3	394	168	59
template1_class3_NR2F2_FOXA1_CEBPA_ONECUT1	3	362	51	47
template1_class3_NR2F2_FOXA1_CEBPA_PPARA	3	220	60	31
template1_class3_NR2F2_FOXA1_CEBPA_REST	3	156	83	18
template1_class3_NR2F2_FOXA1_CEBPA_XBP1	3	194	59	27
template1_class3_NR2F2_FOXA1_CTCF_CEBPA	3	438	98	53
template1_class3_NR2F2_FOXA1_CTCF_HNF1A	3	282	97	3
template1_class3_NR2F2_FOXA1_CTCF_ONECUT1	3	340	72	6
template1_class3_NR2F2_FOXA1_CTCF_PPARA	3	194	63	12
template1_class3_NR2F2_FOXA1_CTCF_REST	3	186	48	3
template1_class3_NR2F2_FOXA1_CTCF_XBP1	3	300	88	42
template1_class3_NR2F2_FOXA1_HNF1A_CEBPA	3	472	168	16
template1_class3_NR2F2_FOXA1_HNF1A_CTCF	3	278	120	20
template1_class3_NR2F2_FOXA1_HNF1A_ONECUT1	3	384	181	31
template1_class3_NR2F2_FOXA1_HNF1A_PPARA	3	266	50	25
template1_class3_NR2F2_FOXA1_HNF1A_REST	3	207	81	30
template1_class3_NR2F2_FOXA1_HNF1A_XBP1	3	154	43	25
template1_class3_NR2F2_FOXA1_ONECUT1_CEBPA	3	299	74	12
template1_class3_NR2F2_FOXA1_ONECUT1_CTCF	3	360	98	64
template1_class3_NR2F2_FOXA1_ONECUT1_HNF1A	3	207	90	34
template1_class3_NR2F2_FOXA1_ONECUT1_PPARA	3	534	102	28
template1_class3_NR2F2_FOXA1_ONECUT1_REST	3	329	170	15
template1_class3_NR2F2_FOXA1_ONECUT1_XBP1	3	341	106	32
template1_class3_NR2F2_FOXA1_PPARA_CEBPA	3	202	61	34
template1_class3_NR2F2_FOXA1_PPARA_CTCF	3	153	52	16
template1_class3_NR2F2_FOXA1_PPARA_HNF1A	3	236	101	10
template1_class3_NR2F2_FOXA1_PPARA_ONECUT1	3	244	58	0
template1_class3_NR2F2_FOXA1_PPARA_REST	3	350	89	16
template1_class3_NR2F2_FOXA1_PPARA_XBP1	3	96	11	6
template1_class3_NR2F2_FOXA1_REST_CEBPA	3	160	56	6
template1_class3_NR2F2_FOXA1_REST_CTCF	3	206	50	0
template1_class3_NR2F2_FOXA1_REST_HNF1A	3	23	21	1
template1_class3_NR2F2_FOXA1_REST_ONECUT1	3	142	53	11
template1_class3_NR2F2_FOXA1_REST_PPARA	3	214	51	39
template1_class3_NR2F2_FOXA1_REST_XBP1	3	85	13	0
template1_class3_NR2F2_FOXA1_XBP1_CEBPA	3	107	31	10
template1_class3_NR2F2_FOXA1_XBP1_CTCF	3	59	23	0
template1_class3_NR2F2_FOXA1_XBP1_HNF1A	3	52	32	0
template1_class3_NR2F2_FOXA1_XBP1_ONECUT1	3	336	78	38
template1_class3_NR2F2_FOXA1_XBP1_PPARA	3	156	63	17
template1_class3_NR2F2_FOXA1_XBP1_REST	3	37	9	0
template1_class3_NR2F2_HNF1A_CEBPA_CTCF	3	291	81	7
template1_class3_NR2F2_HNF1A_CEBPA_FOXA1	3	391	161	40
template1_class3_NR2F2_HNF1A_CEBPA_ONECUT1	3	442	67	86
template1_class3_NR2F2_HNF1A_CEBPA_PPARA	3	261	86	12
template1_class3_NR2F2_HNF1A_CEBPA_REST	3	180	79	27
template1_class3_NR2F2_HNF1A_CEBPA_XBP1	3	72	33	0
template1_class3_NR2F2_HNF1A_CTCF_CEBPA	3	276	96	5
template1_class3_NR2F2_HNF1A_CTCF_FOXA1	3	380	98	9
template1_class3_NR2F2_HNF1A_CTCF_ONECUT1	3	276	74	61
template1_class3_NR2F2_HNF1A_CTCF_PPARA	3	585	80	12
template1_class3_NR2F2_HNF1A_CTCF_REST	3	791	88	29
template1_class3_NR2F2_HNF1A_CTCF_XBP1	3	1156	198	37
template1_class3_NR2F2_HNF1A_FOXA1_CEBPA	3	443	189	49
template1_class3_NR2F2_HNF1A_FOXA1_CTCF	3	149	66	29
template1_class3_NR2F2_HNF1A_FOXA1_ONECUT1	3	422	76	28
template1_class3_NR2F2_HNF1A_FOXA1_PPARA	3	341	164	7
template1_class3_NR2F2_HNF1A_FOXA1_REST	3	63	31	4
template1_class3_NR2F2_HNF1A_FOXA1_XBP1	3	26	10	3
template1_class3_NR2F2_HNF1A_ONECUT1_CEBPA	3	233	78	25
template1_class3_NR2F2_HNF1A_ONECUT1_CTCF	3	278	96	31
template1_class3_NR2F2_HNF1A_ONECUT1_FOXA1	3	225	128	32
template1_class3_NR2F2_HNF1A_ONECUT1_PPARA	3	354	80	21
template1_class3_NR2F2_HNF1A_ONECUT1_REST	3	276	37	20
template1_class3_NR2F2_HNF1A_ONECUT1_XBP1	3	178	73	32
template1_class3_NR2F2_HNF1A_PPARA_CEBPA	3	531	171	21
template1_class3_NR2F2_HNF1A_PPARA_CTCF	3	408	95	2
template1_class3_NR2F2_HNF1A_PPARA_FOXA1	3	319	116	38
template1_class3_NR2F2_HNF1A_PPARA_ONECUT1	3	306	66	28
template1_class3_NR2F2_HNF1A_PPARA_REST	3	600	244	2
template1_class3_NR2F2_HNF1A_PPARA_XBP1	3	608	91	8
template1_class3_NR2F2_HNF1A_REST_CEBPA	3	162	47	12
template1_class3_NR2F2_HNF1A_REST_CTCF	3	593	111	18
template1_class3_NR2F2_HNF1A_REST_FOXA1	3	259	87	27
template1_class3_NR2F2_HNF1A_REST_ONECUT1	3	346	105	18
template1_class3_NR2F2_HNF1A_REST_PPARA	3	575	107	17
template1_class3_NR2F2_HNF1A_REST_XBP1	3	393	57	15
template1_class3_NR2F2_HNF1A_XBP1_CEBPA	3	124	46	19
template1_class3_NR2F2_HNF1A_XBP1_CTCF	3	203	69	9
template1_class3_NR2F2_HNF1A_XBP1_FOXA1	3	97	68	30
template1_class3_NR2F2_HNF1A_XBP1_ONECUT1	3	100	57	5
template1_class3_NR2F2_HNF1A_XBP1_PPARA	3	1183	267	50
template1_class3_NR2F2_HNF1A_XBP1_REST	3	591	73	1
template1_class3_NR2F2_ONECUT1_CEBPA_CTCF	3	485	80	61
template1_class3_NR2F2_ONECUT1_CEBPA_FOXA1	3	797	242	57
template1_class3_NR2F2_ONECUT1_CEBPA_HNF1A	3	471	184	41
template1_class3_NR2F2_ONECUT1_CEBPA_PPARA	3	381	171	36
template1_class3_NR2F2_ONECUT1_CEBPA_REST	3	191	35	6
template1_class3_NR2F2_ONECUT1_CEBPA_XBP1	3	204	100	20
template1_class3_NR2F2_ONECUT1_CTCF_CEBPA	3	270	74	0
template1_class3_NR2F2_ONECUT1_CTCF_FOXA1	3	476	99	12
template1_class3_NR2F2_ONECUT1_CTCF_HNF1A	3	372	81	7
template1_class3_NR2F2_ONECUT1_CTCF_PPARA	3	277	53	38
template1_class3_NR2F2_ONECUT1_CTCF_REST	3	224	85	2
template1_class3_NR2F2_ONECUT1_CTCF_XBP1	3	279	70	10
template1_class3_NR2F2_ONECUT1_FOXA1_CEBPA	3	471	192	6
template1_class3_NR2F2_ONECUT1_FOXA1_CTCF	3	211	133	33
template1_class3_NR2F2_ONECUT1_FOXA1_HNF1A	3	411	146	34
template1_class3_NR2F2_ONECUT1_FOXA1_PPARA	3	711	160	95
template1_class3_NR2F2_ONECUT1_FOXA1_REST	3	192	46	3
template1_class3_NR2F2_ONECUT1_FOXA1_XBP1	3	318	119	6
template1_class3_NR2F2_ONECUT1_HNF1A_CEBPA	3	392	126	28
template1_class3_NR2F2_ONECUT1_HNF1A_CTCF	3	256	24	26
template1_class3_NR2F2_ONECUT1_HNF1A_FOXA1	3	408	188	24
template1_class3_NR2F2_ONECUT1_HNF1A_PPARA	3	274	77	13
template1_class3_NR2F2_ONECUT1_HNF1A_REST	3	219	83	18
template1_class3_NR2F2_ONECUT1_HNF1A_XBP1	3	202	62	26
template1_class3_NR2F2_ONECUT1_PPARA_CEBPA	3	531	161	20
template1_class3_NR2F2_ONECUT1_PPARA_CTCF	3	220	88	27
template1_class3_NR2F2_ONECUT1_PPARA_FOXA1	3	420	134	31
template1_class3_NR2F2_ONECUT1_PPARA_HNF1A	3	477	189	15
template1_class3_NR2F2_ONECUT1_PPARA_REST	3	318	80	0
template1_class3_NR2F2_ONECUT1_PPARA_XBP1	3	268	82	0
template1_class3_NR2F2_ONECUT1_REST_CEBPA	3	181	36	9
template1_class3_NR2F2_ONECUT1_REST_CTCF	3	234	51	8
template1_class3_NR2F2_ONECUT1_REST_FOXA1	3	239	69	18
template1_class3_NR2F2_ONECUT1_REST_HNF1A	3	407	119	16
template1_class3_NR2F2_ONECUT1_REST_PPARA	3	330	35	14
template1_class3_NR2F2_ONECUT1_REST_XBP1	3	518	144	69
template1_class3_NR2F2_ONECUT1_XBP1_CEBPA	3	611	208	89
template1_class3_NR2F2_ONECUT1_XBP1_CTCF	3	140	42	3
template1_class3_NR2F2_ONECUT1_XBP1_FOXA1	3	535	187	76
template1_class3_NR2F2_ONECUT1_XBP1_HNF1A	3	209	82	81
template1_class3_NR2F2_ONECUT1_XBP1_PPARA	3	452	81	20
template1_class3_NR2F2_ONECUT1_XBP1_REST	3	444	100	35
template1_class3_NR2F2_PPARA_CEBPA_CTCF	3	252	84	5
template1_class3_NR2F2_PPARA_CEBPA_FOXA1	3	531	86	50
template1_class3_NR2F2_PPARA_CEBPA_HNF1A	3	535	109	65
template1_class3_NR2F2_PPARA_CEBPA_ONECUT1	3	313	137	10
template1_class3_NR2F2_PPARA_CEBPA_REST	3	363	71	0
template1_class3_NR2F2_PPARA_CEBPA_XBP1	3	253	39	26
template1_class3_NR2F2_PPARA_CTCF_CEBPA	3	276	55	3
template1_class3_NR2F2_PPARA_CTCF_FOXA1	3	182	30	13
template1_class3_NR2F2_PPARA_CTCF_HNF1A	3	677	139	32
template1_class3_NR2F2_PPARA_CTCF_ONECUT1	3	178	27	27
template1_class3_NR2F2_PPARA_CTCF_REST	3	386	59	0
template1_class3_NR2F2_PPARA_CTCF_XBP1	3	710	186	40
template1_class3_NR2F2_PPARA_FOXA1_CEBPA	3	266	106	20
template1_class3_NR2F2_PPARA_FOXA1_CTCF	3	247	62	15
template1_class3_NR2F2_PPARA_FOXA1_HNF1A	3	498	146	55
template1_class3_NR2F2_PPARA_FOXA1_ONECUT1	3	306	115	25
template1_class3_NR2F2_PPARA_FOXA1_REST	3	359	78	0
template1_class3_NR2F2_PPARA_FOXA1_XBP1	3	122	45	10
template1_class3_NR2F2_PPARA_HNF1A_CEBPA	3	582	162	58
template1_class3_NR2F2_PPARA_HNF1A_CTCF	3	351	56	4
template1_class3_NR2F2_PPARA_HNF1A_FOXA1	3	566	225	41
template1_class3_NR2F2_PPARA_HNF1A_ONECUT1	3	596	119	16
template1_class3_NR2F2_PPARA_HNF1A_REST	3	649	121	10
template1_class3_NR2F2_PPARA_HNF1A_XBP1	3	949	78	38
template1_class3_NR2F2_PPARA_ONECUT1_CEBPA	3	580	113	30
template1_class3_NR2F2_PPARA_ONECUT1_CTCF	3	221	52	62
template1_class3_NR2F2_PPARA_ONECUT1_FOXA1	3	700	180	18
template1_class3_NR2F2_PPARA_ONECUT1_HNF1A	3	431	85	3
template1_class3_NR2F2_PPARA_ONECUT1_REST	3	397	101	15
template1_class3_NR2F2_PPARA_ONECUT1_XBP1	3	452	53	17
template1_class3_NR2F2_PPARA_REST_CEBPA	3	258	68	13
template1_class3_NR2F2_PPARA_REST_CTCF	3	267	61	0
template1_class3_NR2F2_PPARA_REST_FOXA1	3	363	51	21
template1_class3_NR2F2_PPARA_REST_HNF1A	3	440	124	45
template1_class3_NR2F2_PPARA_REST_ONECUT1	3	350	78	26
template1_class3_NR2F2_PPARA_REST_XBP1	3	324	56	20
template1_class3_NR2F2_PPARA_XBP1_CEBPA	3	523	122	25
template1_class3_NR2F2_PPARA_XBP1_CTCF	3	162	23	13
template1_class3_NR2F2_PPARA_XBP1_FOXA1	3	392	107	20
template1_class3_NR2F2_PPARA_XBP1_HNF1A	3	700	108	51
template1_class3_NR2F2_PPARA_XBP1_ONECUT1	3	339	60	27
template1_class3_NR2F2_PPARA_XBP1_REST	3	580	140	0
template1_class3_NR2F2_REST_CEBPA_CTCF	3	215	63	7
template1_class3_NR2F2_REST_CEBPA_FOXA1	3	194	35	26
template1_class3_NR2F2_REST_CEBPA_HNF1A	3	179	65	31
template1_class3_NR2F2_REST_CEBPA_ONECUT1	3	228	45	22
template1_class3_NR2F2_REST_CEBPA_PPARA	3	469	134	12
template1_class3_NR2F2_REST_CEBPA_XBP1	3	143	19	0
template1_class3_NR2F2_REST_CTCF_CEBPA	3	215	33	3
template1_class3_NR2F2_REST_CTCF_FOXA1	3	268	34	7
template1_class3_NR2F2_REST_CTCF_HNF1A	3	585	64	46
template1_class3_NR2F2_REST_CTCF_ONECUT1	3	265	51	16
template1_class3_NR2F2_REST_CTCF_PPARA	3	303	57	5
template1_class3_NR2F2_REST_CTCF_XBP1	3	495	56	0
template1_class3_NR2F2_REST_FOXA1_CEBPA	3	305	148	6
template1_class3_NR2F2_REST_FOXA1_CTCF	3	277	78	0
template1_class3_NR2F2_REST_FOXA1_HNF1A	3	96	40	9
template1_class3_NR2F2_REST_FOXA1_ONECUT1	3	210	20	31
template1_class3_NR2F2_REST_FOXA1_PPARA	3	314	94	0
template1_class3_NR2F2_REST_FOXA1_XBP1	3	46	21	11
template1_class3_NR2F2_REST_HNF1A_CEBPA	3	170	60	9
template1_class3_NR2F2_REST_HNF1A_CTCF	3	138	21	0
template1_class3_NR2F2_REST_HNF1A_FOXA1	3	266	122	66
template1_class3_NR2F2_REST_HNF1A_ONECUT1	3	278	97	17
template1_class3_NR2F2_REST_HNF1A_PPARA	3	485	121	3
template1_class3_NR2F2_REST_HNF1A_XBP1	3	619	142	7
template1_class3_NR2F2_REST_ONECUT1_CEBPA	3	147	53	0
template1_class3_NR2F2_REST_ONECUT1_CTCF	3	205	28	0
template1_class3_NR2F2_REST_ONECUT1_FOXA1	3	235	72	11
template1_class3_NR2F2_REST_ONECUT1_HNF1A	3	496	257	52
template1_class3_NR2F2_REST_ONECUT1_PPARA	3	310	119	38
template1_class3_NR2F2_REST_ONECUT1_XBP1	3	511	215	29
template1_class3_NR2F2_REST_PPARA_CEBPA	3	267	72	0
template1_class3_NR2F2_REST_PPARA_CTCF	3	362	80	26
template1_class3_NR2F2_REST_PPARA_FOXA1	3	384	70	19
template1_class3_NR2F2_REST_PPARA_HNF1A	3	691	198	30
template1_class3_NR2F2_REST_PPARA_ONECUT1	3	283	94	16
template1_class3_NR2F2_REST_PPARA_XBP1	3	427	69	63
template1_class3_NR2F2_REST_XBP1_CEBPA	3	91	50	0
template1_class3_NR2F2_REST_XBP1_CTCF	3	97	11	5
template1_class3_NR2F2_REST_XBP1_FOXA1	3	162	91	8
template1_class3_NR2F2_REST_XBP1_HNF1A	3	432	95	4
template1_class3_NR2F2_REST_XBP1_ONECUT1	3	283	107	14
template1_class3_NR2F2_REST_XBP1_PPARA	3	395	82	19
template1_class3_NR2F2_XBP1_CEBPA_CTCF	3	278	90	19
template1_class3_NR2F2_XBP1_CEBPA_FOXA1	3	158	20	6
template1_class3_NR2F2_XBP1_CEBPA_HNF1A	3	202	89	13
template1_class3_NR2F2_XBP1_CEBPA_ONECUT1	3	351	98	50
template1_class3_NR2F2_XBP1_CEBPA_PPARA	3	265	98	31
template1_class3_NR2F2_XBP1_CEBPA_REST	3	140	45	4
template1_class3_NR2F2_XBP1_CTCF_CEBPA	3	213	24	12
template1_class3_NR2F2_XBP1_CTCF_FOXA1	3	256	85	28
template1_class3_NR2F2_XBP1_CTCF_HNF1A	3	612	173	61
template1_class3_NR2F2_XBP1_CTCF_ONECUT1	3	204	44	6
template1_class3_NR2F2_XBP1_CTCF_PPARA	3	332	45	6
template1_class3_NR2F2_XBP1_CTCF_REST	3	665	112	25
template1_class3_NR2F2_XBP1_FOXA1_CEBPA	3	209	107	25
template1_class3_NR2F2_XBP1_FOXA1_CTCF	3	274	66	15
template1_class3_NR2F2_XBP1_FOXA1_HNF1A	3	152	65	11
template1_class3_NR2F2_XBP1_FOXA1_ONECUT1	3	153	48	8
template1_class3_NR2F2_XBP1_FOXA1_PPARA	3	334	117	24
template1_class3_NR2F2_XBP1_FOXA1_REST	3	111	43	13
template1_class3_NR2F2_XBP1_HNF1A_CEBPA	3	153	56	26
template1_class3_NR2F2_XBP1_HNF1A_CTCF	3	242	15	0
template1_class3_NR2F2_XBP1_HNF1A_FOXA1	3	154	75	23
template1_class3_NR2F2_XBP1_HNF1A_ONECUT1	3	91	21	12
template1_class3_NR2F2_XBP1_HNF1A_PPARA	3	883	83	33
template1_class3_NR2F2_XBP1_HNF1A_REST	3	704	93	19
template1_class3_NR2F2_XBP1_ONECUT1_CEBPA	3	428	106	13
template1_class3_NR2F2_XBP1_ONECUT1_CTCF	3	259	118	10
template1_class3_NR2F2_XBP1_ONECUT1_FOXA1	3	450	79	6
template1_class3_NR2F2_XBP1_ONECUT1_HNF1A	3	154	66	15
template1_class3_NR2F2_XBP1_ONECUT1_PPARA	3	366	100	3
template1_class3_NR2F2_XBP1_ONECUT1_REST	3	181	56	0
template1_class3_NR2F2_XBP1_PPARA_CEBPA	3	203	43	18
template1_class3_NR2F2_XBP1_PPARA_CTCF	3	314	58	0
template1_class3_NR2F2_XBP1_PPARA_FOXA1	3	229	44	28
template1_class3_NR2F2_XBP1_PPARA_HNF1A	3	674	124	3
template1_class3_NR2F2_XBP1_PPARA_ONECUT1	3	231	69	17
template1_class3_NR2F2_XBP1_PPARA_REST	3	602	205	27
template1_class3_NR2F2_XBP1_REST_CEBPA	3	229	57	5
template1_class3_NR2F2_XBP1_REST_CTCF	3	360	108	13
template1_class3_NR2F2_XBP1_REST_FOXA1	3	177	19	12
template1_class3_NR2F2_XBP1_REST_HNF1A	3	648	111	16
template1_class3_NR2F2_XBP1_REST_ONECUT1	3	259	93	10
template1_class3_NR2F2_XBP1_REST_PPARA	3	277	67	14
template1_class3_ONECUT1_CEBPA_CTCF_FOXA1	3	413	105	54
template1_class3_ONECUT1_CEBPA_CTCF_HNF1A	3	432	184	29
